date,state,deaths,cases
2020-08-10,Delaware,606,15634
2020-08-10,Diamond Princess,0,49
2020-08-10,District of Columbia,591,12807
2020-08-10,Florida,8277,536961
2020-08-10,Georgia,4229,219025
2020-08-10,Grand Princess,3,103
2020-08-10,Guam,5,418
2020-08-10,Hawaii,34,3638
2020-08-10,Idaho,239,25104
2020-08-10,Illinois,7846,196699
2020-08-10,Indiana,2997,74992
2020-08-10,Iowa,934,49165
2020-08-10,Kansas,387,31169
2020-08-10,Kentucky,775,35254
2020-08-10,Louisiana,4287,131961
2020-08-10,Maine,125,4051
2020-08-10,Maryland,3591,96258
2020-08-10,Massachusetts,8741,114532
2020-08-10,Michigan,6526,97306
2020-08-10,Minnesota,1701,61516
2020-08-10,Mississippi,1912,67649
2020-08-10,Missouri,1341,60712
2020-08-10,Montana,75,5017
2020-08-10,Nebraska,348,28696
2020-08-10,Nevada,963,56972
2020-08-10,New Hampshire,419,6840
2020-08-10,New Jersey,15878,187705
2020-08-10,New Mexico,690,22444
2020-08-10,New York,32764,424272
2020-08-10,North Carolina,2199,140375
2020-08-10,North Dakota,113,7713
2020-08-10,Northern Mariana Islands,2,49
2020-08-10,Ohio,3861,101731
2020-08-10,Oklahoma,605,43963
2020-08-10,Oregon,357,21488
2020-08-10,Pennsylvania,7314,124221
2020-08-10,Puerto Rico,279,9319
2020-08-10,Rhode Island,1038,19934
2020-08-10,South Carolina,2048,101159
2020-08-10,South Dakota,146,9663
2020-08-10,Tennessee,1233,123914
2020-08-10,Texas,9615,513939
2020-08-10,Utah,345,44390
2020-08-10,Vermont,58,1462
2020-08-10,Virgin Islands,9,547
2020-08-10,Virginia,2327,100749
2020-08-10,Washington,1733,64260
2020-08-10,West Virginia,141,7757
2020-08-10,Wisconsin,1054,61061
2020-08-10,Wyoming,28,3042
2020-08-11,Alabama,1847,103485
2020-08-11,Alaska,26,4645
2020-08-11,American Samoa,0,0
2020-08-11,Arizona,4199,188737
2020-08-11,Arkansas,566,50411
2020-08-11,California,10523,585315
2020-08-11,Colorado,1874,51441
2020-08-11,Connecticut,4444,50684
2020-08-11,Delaware,608,15699
2020-08-11,Diamond Princess,0,49
2020-08-11,District of Columbia,593,12896
2020-08-11,Florida,8553,542792
2020-08-11,Georgia,4351,222588
2020-08-11,Grand Princess,3,103
2020-08-11,Guam,5,434
2020-08-11,Hawaii,34,3756
2020-08-11,Idaho,246,25598
2020-08-11,Illinois,7866,198248
2020-08-11,Indiana,3010,75862
2020-08-11,Iowa,946,49521
2020-08-11,Kansas,393,31454
2020-08-11,Kentucky,783,35793
2020-08-11,Louisiana,4313,133125
2020-08-11,Maine,126,4052
2020-08-11,Maryland,3604,96843
2020-08-11,Massachusetts,8751,114839
2020-08-11,Michigan,6533,98213
2020-08-11,Minnesota,1707,61839
2020-08-11,Mississippi,1944,68293
2020-08-11,Missouri,1346,61792
2020-08-11,Montana,77,5104
2020-08-11,Nebraska,351,29030
2020-08-11,Nevada,981,57520
2020-08-11,New Hampshire,419,6861
2020-08-11,New Jersey,15890,188184
2020-08-11,New Mexico,693,22643
2020-08-11,New York,32770,424854
2020-08-11,North Carolina,2238,141736
2020-08-11,North Dakota,118,7885
2020-08-11,Northern Mariana Islands,2,49
2020-08-11,Ohio,3888,102826
2020-08-11,Oklahoma,618,44728
2020-08-11,Oregon,368,21774
2020-08-11,Pennsylvania,7343,125016
2020-08-11,Puerto Rico,287,9605
2020-08-11,Rhode Island,1041,20053
2020-08-11,South Carolina,2098,102130
2020-08-11,South Dakota,146,9713
2020-08-11,Tennessee,1271,124915
2020-08-11,Texas,9593,522215
2020-08-11,Utah,349,44752
2020-08-11,Vermont,58,1472
2020-08-11,Virgin Islands,9,576
2020-08-11,Virginia,2344,101745
2020-08-11,Washington,1741,64800
2020-08-11,West Virginia,147,7879
2020-08-11,Wisconsin,1063,61785
2020-08-11,Wyoming,29,3073
2020-08-12,Alabama,1882,104219
2020-08-12,Alaska,27,4712
2020-08-12,American Samoa,0,0
2020-08-12,Arizona,4347,189443
2020-08-12,Arkansas,572,51096
2020-08-12,California,10753,596862
2020-08-12,Colorado,1875,51756
2020-08-12,Connecticut,4450,50706
2020-08-12,Delaware,608,15765
2020-08-12,Diamond Princess,0,49
2020-08-12,District of Columbia,593,12959
2020-08-12,Florida,8765,550901
2020-08-12,Georgia,4456,226153
2020-08-12,Grand Princess,3,103
2020-08-12,Guam,5,449
2020-08-12,Hawaii,38,3958
2020-08-12,Idaho,246,26134
2020-08-12,Illinois,7881,199893
2020-08-12,Indiana,3025,76522
2020-08-12,Iowa,953,49973
2020-08-12,Kansas,397,32086
2020-08-12,Kentucky,790,36945
2020-08-12,Louisiana,4356,134304
2020-08-12,Maine,126,4070
2020-08-12,Maryland,3612,97384
2020-08-12,Massachusetts,8769,115152
2020-08-12,Michigan,6539,98689
2020-08-12,Minnesota,1724,62303
2020-08-12,Mississippi,1989,69374
2020-08-12,Missouri,1354,63294
2020-08-12,Montana,80,5268
2020-08-12,Nebraska,356,29244
2020-08-12,Nevada,996,58048
2020-08-12,New Hampshire,420,6887
2020-08-12,New Jersey,15885,188703
2020-08-12,New Mexico,695,22816
2020-08-12,New York,32778,425318
2020-08-12,North Carolina,2280,143513
2020-08-12,North Dakota,120,7970
2020-08-12,Northern Mariana Islands,2,49
2020-08-12,Ohio,3909,104248
2020-08-12,Oklahoma,627,45398
2020-08-12,Oregon,375,22022
2020-08-12,Pennsylvania,7380,125918
2020-08-12,Puerto Rico,295,10169
2020-08-12,Rhode Island,1042,20129
2020-08-12,South Carolina,2144,102974
2020-08-12,South Dakota,147,9815
2020-08-12,Tennessee,1289,126393
2020-08-12,Texas,9897,528743
2020-08-12,Utah,351,45090
2020-08-12,Vermont,58,1478
2020-08-12,Virgin Islands,9,639
2020-08-12,Virginia,2352,102521
2020-08-12,Washington,1755,65439
2020-08-12,West Virginia,153,8018
2020-08-12,Wisconsin,1072,62263
2020-08-12,Wyoming,29,3086
2020-08-13,Alabama,1890,104976
2020-08-13,Alaska,27,4813
2020-08-13,American Samoa,0,0
2020-08-13,Arizona,4383,190794
2020-08-13,Arkansas,582,51766
2020-08-13,California,10870,602811
2020-08-13,Colorado,1882,52219
2020-08-13,Connecticut,4450,50782
2020-08-13,Delaware,608,15967
2020-08-13,Diamond Princess,0,49
2020-08-13,District of Columbia,594,13024
2020-08-13,Florida,8913,557137
2020-08-13,Georgia,4538,228668
2020-08-13,Grand Princess,3,103
2020-08-13,Guam,5,477
2020-08-13,Hawaii,40,4312
2020-08-13,Idaho,251,26629
2020-08-13,Illinois,7905,201727
2020-08-13,Indiana,3040,77565
2020-08-13,Iowa,960,50373
2020-08-13,Kansas,403,32462
2020-08-13,Kentucky,796,37686
2020-08-13,Louisiana,4402,135439
2020-08-13,Maine,126,4089
2020-08-13,Maryland,3620,98160
2020-08-13,Massachusetts,8790,115521
2020-08-13,Michigan,6555,99856
2020-08-13,Minnesota,1731,62993
2020-08-13,Mississippi,2011,69986
2020-08-13,Missouri,1356,64755
2020-08-13,Montana,81,5407
2020-08-13,Nebraska,360,29660
2020-08-13,Nevada,1030,58650
2020-08-13,New Hampshire,422,6921
2020-08-13,New Jersey,15893,189397
2020-08-13,New Mexico,697,22987
2020-08-13,New York,32780,425960
2020-08-13,North Carolina,2287,145082
2020-08-13,North Dakota,120,8171
2020-08-13,Northern Mariana Islands,2,49
2020-08-13,Ohio,3942,105426
2020-08-13,Oklahoma,638,46103
2020-08-13,Oregon,383,22300
2020-08-13,Pennsylvania,7395,126905
2020-08-13,Puerto Rico,306,10279
2020-08-13,Rhode Island,1042,20240
2020-08-13,South Carolina,2184,103909
2020-08-13,South Dakota,148,9897
2020-08-13,Tennessee,1313,128511
2020-08-13,Texas,10135,535743
2020-08-13,Utah,353,45424
2020-08-13,Vermont,58,1484
2020-08-13,Virgin Islands,9,682
2020-08-13,Virginia,2363,103622
2020-08-13,Washington,1765,66254
2020-08-13,West Virginia,153,8163
2020-08-13,Wisconsin,1077,63206
2020-08-13,Wyoming,30,3119
2020-08-14,Alabama,1893,106096
2020-08-14,Alaska,27,4918
2020-08-14,American Samoa,0,0
2020-08-14,Arizona,4423,191721
2020-08-14,Arkansas,587,52392
2020-08-14,California,11148,617459
2020-08-14,Colorado,1888,52538
2020-08-14,Connecticut,4453,50897
2020-08-14,Delaware,608,16340
2020-08-14,Diamond Princess,0,49
2020-08-14,District of Columbia,594,13118
2020-08-14,Florida,9141,563285
2020-08-14,Georgia,4573,231895
2020-08-14,Grand Princess,3,103
2020-08-14,Guam,5,502
2020-08-14,Hawaii,40,4543
2020-08-14,Idaho,265,27171
2020-08-14,Illinois,7932,204023
2020-08-14,Indiana,3056,78632
2020-08-14,Iowa,970,51247
2020-08-14,Kansas,404,33015
2020-08-14,Kentucky,804,38298
2020-08-14,Louisiana,4430,136737
2020-08-14,Maine,126,4116
2020-08-14,Maryland,3631,98875
2020-08-14,Massachusetts,8810,115882
2020-08-14,Michigan,6566,100724
2020-08-14,Minnesota,1739,63723
2020-08-14,Mississippi,2043,70930
2020-08-14,Missouri,1365,66122
2020-08-14,Montana,81,5541
2020-08-14,Nebraska,361,29988
2020-08-14,Nevada,1045,59749
2020-08-14,New Hampshire,423,6964
2020-08-14,New Jersey,15903,190016
2020-08-14,New Mexico,703,23160
2020-08-14,New York,32798,426610
2020-08-14,North Carolina,2313,146679
2020-08-14,North Dakota,121,8322
2020-08-14,Northern Mariana Islands,2,50
2020-08-14,Ohio,3970,106557
2020-08-14,Oklahoma,644,46897
2020-08-14,Oregon,385,22613
2020-08-14,Pennsylvania,7434,127732
2020-08-14,Puerto Rico,317,10730
2020-08-14,Rhode Island,1045,20335
2020-08-14,South Carolina,2204,104841
2020-08-14,South Dakota,150,10024
2020-08-14,Tennessee,1326,130458
2020-08-14,Texas,10439,545700
2020-08-14,Utah,360,45976
2020-08-14,Vermont,58,1501
2020-08-14,Virgin Islands,9,704
2020-08-14,Virginia,2370,104838
2020-08-14,Washington,1780,66989
2020-08-14,West Virginia,157,8277
2020-08-14,Wisconsin,1087,64227
2020-08-14,Wyoming,30,3183
2020-08-15,Alabama,1896,106926
2020-08-15,Alaska,28,5003
2020-08-15,American Samoa,0,0
2020-08-15,Arizona,4492,192654
2020-08-15,Arkansas,600,51992
2020-08-15,California,11218,622431
2020-08-15,Colorado,1896,52838
2020-08-15,Connecticut,4453,50897
2020-08-15,Delaware,608,16396
2020-08-15,Diamond Princess,0,49
2020-08-15,District of Columbia,597,13159
2020-08-15,Florida,9345,569637
2020-08-15,Georgia,4669,235168
2020-08-15,Grand Princess,3,103
2020-08-15,Guam,5,516
2020-08-15,Hawaii,40,4825
2020-08-15,Idaho,269,27475
2020-08-15,Illinois,7937,205851
2020-08-15,Indiana,3068,79676
2020-08-15,Iowa,975,52065
2020-08-15,Kansas,406,33885
2020-08-15,Kentucky,810,38930
2020-08-15,Louisiana,4430,136737
2020-08-15,Maine,127,4144
2020-08-15,Maryland,3636,99693
2020-08-15,Massachusetts,8826,116058
2020-08-15,Michigan,6586,101782
2020-08-15,Minnesota,1705,64413
2020-08-15,Mississippi,2080,71755
2020-08-15,Missouri,1378,67292
2020-08-15,Montana,82,5659
2020-08-15,Nebraska,361,30241
2020-08-15,Nevada,1069,60608
2020-08-15,New Hampshire,423,6980
2020-08-15,New Jersey,15910,190332
2020-08-15,New Mexico,711,23302
2020-08-15,New York,32809,427302
2020-08-15,North Carolina,2343,148020
2020-08-15,North Dakota,121,8444
2020-08-15,Northern Mariana Islands,2,50
2020-08-15,Ohio,3991,107674
2020-08-15,Oklahoma,657,47798
2020-08-15,Oregon,386,23018
2020-08-15,Pennsylvania,7451,128531
2020-08-15,Puerto Rico,329,11069
2020-08-15,Rhode Island,1045,20335
2020-08-15,South Carolina,2260,105882
2020-08-15,South Dakota,152,10118
2020-08-15,Tennessee,1345,131747
2020-08-15,Texas,10629,552814
2020-08-15,Utah,363,46321
2020-08-15,Vermont,58,1509
2020-08-15,Virgin Islands,9,734
2020-08-15,Virginia,2381,105750
2020-08-15,Washington,1791,67581
2020-08-15,West Virginia,160,8462
2020-08-15,Wisconsin,1094,65056
2020-08-15,Wyoming,30,3227
2020-08-16,Alabama,1898,107667
2020-08-16,Alaska,28,5107
2020-08-16,American Samoa,0,0
2020-08-16,Arizona,4506,193537
2020-08-16,Arkansas,599,52665
2020-08-16,California,11243,627796
2020-08-16,Colorado,1896,53176
2020-08-16,Connecticut,4453,50897
2020-08-16,Delaware,608,16451
2020-08-16,Diamond Princess,0,49
2020-08-16,District of Columbia,597,13220
2020-08-16,Florida,9452,573416
2020-08-16,Georgia,4702,237030
2020-08-16,Grand Princess,3,103
2020-08-16,Guam,5,516
2020-08-16,Hawaii,40,5042
2020-08-16,Idaho,269,27656
2020-08-16,Illinois,7955,207412
2020-08-16,Indiana,3080,80415
2020-08-16,Iowa,975,52447
2020-08-16,Kansas,406,33885
2020-08-16,Kentucky,810,38930
2020-08-16,Louisiana,4507,137918
2020-08-16,Maine,127,4168
2020-08-16,Maryland,3639,100212
2020-08-16,Massachusetts,8838,116179
2020-08-16,Michigan,6592,102259
2020-08-16,Minnesota,1752,65152
2020-08-16,Mississippi,2084,72136
2020-08-16,Missouri,1383,68459
2020-08-16,Montana,82,5750
2020-08-16,Nebraska,361,30372
2020-08-16,Nevada,1072,61305
2020-08-16,New Hampshire,423,6988
2020-08-16,New Jersey,15912,190372
2020-08-16,New Mexico,714,23408
2020-08-16,New York,32816,427912
2020-08-16,North Carolina,2347,148906
2020-08-16,North Dakota,125,8587
2020-08-16,Northern Mariana Islands,2,50
2020-08-16,Ohio,4014,108287
2020-08-16,Oklahoma,661,48342
2020-08-16,Oregon,388,23262
2020-08-16,Pennsylvania,7453,129070
2020-08-16,Puerto Rico,335,11251
2020-08-16,Rhode Island,1052,20335
2020-08-16,South Carolina,2269,106497
2020-08-16,South Dakota,153,10274
2020-08-16,Tennessee,1366,133708
2020-08-16,Texas,10763,560484
2020-08-16,Utah,363,46652
2020-08-16,Vermont,58,1515
2020-08-16,Virgin Islands,9,741
2020-08-16,Virginia,2381,106687
2020-08-16,Washington,1802,67854
2020-08-16,West Virginia,160,8567
2020-08-16,Wisconsin,1099,65741
2020-08-16,Wyoming,30,3286
2020-08-17,Alabama,1925,109092
2020-08-17,Alaska,28,5157
2020-08-17,American Samoa,0,0
2020-08-17,Arizona,4506,194005
2020-08-17,Arkansas,603,53077
2020-08-17,California,11296,633339
2020-08-17,Colorado,1896,53370
2020-08-17,Connecticut,4456,51267
2020-08-17,Delaware,610,16536
2020-08-17,Diamond Princess,0,49
2020-08-17,District of Columbia,597,13273
2020-08-17,Florida,9539,576094
2020-08-17,Georgia,4727,238861
2020-08-17,Grand Princess,3,103
2020-08-17,Guam,5,558
2020-08-17,Hawaii,40,5215
2020-08-17,Idaho,273,27937
2020-08-17,Illinois,7967,209185
2020-08-17,Indiana,3103,81006
2020-08-17,Iowa,987,52829
2020-08-17,Kansas,407,34599
2020-08-17,Kentucky,818,39691
2020-08-17,Louisiana,4526,138485
2020-08-17,Maine,127,4197
2020-08-17,Maryland,3641,100715
2020-08-17,Massachusetts,8842,116561
2020-08-17,Michigan,6592,102749
2020-08-17,Minnesota,1758,65716
2020-08-17,Mississippi,2095,72412
2020-08-17,Missouri,1415,69514
2020-08-17,Montana,82,5792
2020-08-17,Nebraska,362,30563
2020-08-17,Nevada,1077,61967
2020-08-17,New Hampshire,423,7004
2020-08-17,New Jersey,15916,190732
2020-08-17,New Mexico,718,23500
2020-08-17,New York,32823,428385
2020-08-17,North Carolina,2348,150163
2020-08-17,North Dakota,126,8647
2020-08-17,Northern Mariana Islands,2,54
2020-08-17,Ohio,4029,109062
2020-08-17,Oklahoma,665,48711
2020-08-17,Oregon,388,23451
2020-08-17,Pennsylvania,7453,129647
2020-08-17,Puerto Rico,335,11723
2020-08-17,Rhode Island,1054,20572
2020-08-17,South Carolina,2288,106953
2020-08-17,South Dakota,153,10360
2020-08-17,Tennessee,1387,134744
2020-08-17,Texas,10820,565979
2020-08-17,Utah,364,46894
2020-08-17,Vermont,58,1527
2020-08-17,Virgin Islands,9,760
2020-08-17,Virginia,2385,107421
2020-08-17,Washington,1809,68386
2020-08-17,West Virginia,160,8641
2020-08-17,Wisconsin,1103,66196
2020-08-17,Wyoming,30,3331
2020-08-18,Alabama,1936,110415
2020-08-18,Alaska,29,5228
2020-08-18,American Samoa,0,0
2020-08-18,Arizona,4529,194920
2020-08-18,Arkansas,619,53487
2020-08-18,California,11504,641991
2020-08-18,Colorado,1899,53631
2020-08-18,Connecticut,4456,51255
2020-08-18,Delaware,611,16593
2020-08-18,Diamond Princess,0,49
2020-08-18,District of Columbia,599,13325
2020-08-18,Florida,9758,579932
2020-08-18,Georgia,4794,241677
2020-08-18,Grand Princess,3,103
2020-08-18,Guam,5,577
2020-08-18,Hawaii,41,5349
2020-08-18,Idaho,282,28321
2020-08-18,Illinois,7994,210924
2020-08-18,Indiana,3108,81847
2020-08-18,Iowa,1002,53201
2020-08-18,Kansas,411,34859
2020-08-18,Kentucky,830,40299
2020-08-18,Louisiana,4554,139125
2020-08-18,Maine,127,4213
2020-08-18,Maryland,3650,101235
2020-08-18,Massachusetts,8848,116958
2020-08-18,Michigan,6608,103402
2020-08-18,Minnesota,1767,66092
2020-08-18,Mississippi,2127,73207
2020-08-18,Missouri,1425,70350
2020-08-18,Montana,84,5846
2020-08-18,Nebraska,369,30825
2020-08-18,Nevada,1102,62639
2020-08-18,New Hampshire,424,7017
2020-08-18,New Jersey,15925,191113
2020-08-18,New Mexico,723,23579
2020-08-18,New York,32835,428923
2020-08-18,North Carolina,2396,151542
2020-08-18,North Dakota,128,8782
2020-08-18,Northern Mariana Islands,2,54
2020-08-18,Ohio,4058,109910
2020-08-18,Oklahoma,679,49312
2020-08-18,Oregon,397,23676
2020-08-18,Pennsylvania,7474,130247
2020-08-18,Puerto Rico,346,12371
2020-08-18,Rhode Island,1059,20692
2020-08-18,South Carolina,2343,107672
2020-08-18,South Dakota,154,10441
2020-08-18,Tennessee,1424,135770
2020-08-18,Texas,11042,573798
2020-08-18,Utah,369,47157
2020-08-18,Vermont,58,1530
2020-08-18,Virgin Islands,9,796
2020-08-18,Virginia,2396,108282
2020-08-18,Washington,1816,68922
2020-08-18,West Virginia,162,8738
2020-08-18,Wisconsin,1107,66196
2020-08-18,Wyoming,30,3360
2020-08-19,Alabama,1944,111696
2020-08-19,Alaska,29,5305
2020-08-19,American Samoa,0,0
2020-08-19,Arizona,4634,195557
2020-08-19,Arkansas,631,54216
2020-08-19,California,11690,651034
2020-08-19,Colorado,1900,53901
2020-08-19,Connecticut,4457,51314
2020-08-19,Delaware,611,16643
2020-08-19,Diamond Princess,0,49
2020-08-19,District of Columbia,600,13354
2020-08-19,Florida,9932,584047
2020-08-19,Georgia,4849,243982
2020-08-19,Grand Princess,3,103
2020-08-19,Guam,5,599
2020-08-19,Hawaii,42,5609
2020-08-19,Idaho,289,28680
2020-08-19,Illinois,8017,213220
2020-08-19,Indiana,3124,82336
2020-08-19,Iowa,1010,53523
2020-08-19,Kansas,415,35403
2020-08-19,Kentucky,842,40926
2020-08-19,Louisiana,4609,139903
2020-08-19,Maine,127,4235
2020-08-19,Maryland,3661,101649
2020-08-19,Massachusetts,8876,117301
2020-08-19,Michigan,6618,104091
2020-08-19,Minnesota,1784,66618
2020-08-19,Mississippi,2163,74555
2020-08-19,Missouri,1434,71605
2020-08-19,Montana,84,5956
2020-08-19,Nebraska,371,31040
2020-08-19,Nevada,1134,63028
2020-08-19,New Hampshire,427,7036
2020-08-19,New Jersey,15926,191483
2020-08-19,New Mexico,729,23749
2020-08-19,New York,32840,429440
2020-08-19,North Carolina,2431,153591
2020-08-19,North Dakota,130,8968
2020-08-19,Northern Mariana Islands,2,54
2020-08-19,Ohio,4087,110881
2020-08-19,Oklahoma,699,49923
2020-08-19,Oregon,408,23870
2020-08-19,Pennsylvania,7508,130905
2020-08-19,Puerto Rico,356,12452
2020-08-19,Rhode Island,1059,20795
2020-08-19,South Carolina,2360,108411
2020-08-19,South Dakota,155,10566
2020-08-19,Tennessee,1452,137800
2020-08-19,Texas,11285,579406
2020-08-19,Utah,377,47521
2020-08-19,Vermont,58,1533
2020-08-19,Virgin Islands,9,828
2020-08-19,Virginia,2410,109019
2020-08-19,Washington,1828,69662
2020-08-19,West Virginia,166,8807
2020-08-19,Wisconsin,1112,67493
2020-08-19,Wyoming,34,3431
2020-08-20,Alabama,1974,112737
2020-08-20,Alaska,29,5390
2020-08-20,American Samoa,0,0
2020-08-20,Arizona,4684,196280
2020-08-20,Arkansas,641,54765
2020-08-20,California,11810,655845
2020-08-20,Colorado,1903,54230
2020-08-20,Connecticut,4458,51432
2020-08-20,Delaware,611,16718
2020-08-20,Diamond Princess,0,49
2020-08-20,District of Columbia,601,13409
2020-08-20,Florida,10049,588602
2020-08-20,Georgia,4904,246741
2020-08-20,Grand Princess,3,103
2020-08-20,Guam,6,704
2020-08-20,Hawaii,45,5844
2020-08-20,Idaho,296,29110
2020-08-20,Illinois,8044,215052
2020-08-20,Indiana,3141,83277
2020-08-20,Iowa,1016,54533
2020-08-20,Kansas,419,35890
2020-08-20,Kentucky,856,41626
2020-08-20,Louisiana,4637,140821
2020-08-20,Maine,128,4253
2020-08-20,Maryland,3669,102229
2020-08-20,Massachusetts,8888,117662
2020-08-20,Michigan,6634,104618
2020-08-20,Minnesota,1791,67308
2020-08-20,Mississippi,2190,75449
2020-08-20,Missouri,1442,72671
2020-08-20,Montana,89,6072
2020-08-20,Nebraska,373,31348
2020-08-20,Nevada,1172,63584
2020-08-20,New Hampshire,428,7050
2020-08-20,New Jersey,15932,191624
2020-08-20,New Mexico,734,23951
2020-08-20,New York,32837,430123
2020-08-20,North Carolina,2465,155580
2020-08-20,North Dakota,130,9242
2020-08-20,Northern Mariana Islands,2,54
2020-08-20,Ohio,4113,112003
2020-08-20,Oklahoma,709,50669
2020-08-20,Oregon,412,24165
2020-08-20,Pennsylvania,7520,131692
2020-08-20,Puerto Rico,367,12576
2020-08-20,Rhode Island,1062,20871
2020-08-20,South Carolina,2401,109320
2020-08-20,South Dakota,157,10691
2020-08-20,Tennessee,1488,139175
2020-08-20,Texas,11536,584628
2020-08-20,Utah,381,47982
2020-08-20,Vermont,58,1537
2020-08-20,Virgin Islands,10,869
2020-08-20,Virginia,2427,109879
2020-08-20,Washington,1836,70180
2020-08-20,West Virginia,167,8987
2020-08-20,Wisconsin,1119,68233
2020-08-20,Wyoming,34,3457
2020-08-21,Alabama,1996,114212
2020-08-21,Alaska,30,5462
2020-08-21,American Samoa,0,0
2020-08-21,Arizona,4688,196899
2020-08-21,Arkansas,663,55652
2020-08-21,California,11946,662393
2020-08-21,Colorado,1910,54230
2020-08-21,Connecticut,4460,51519
2020-08-21,Delaware,612,16770
2020-08-21,Diamond Princess,0,49
2020-08-21,District of Columbia,602,13469
2020-08-21,Florida,10168,593286
2020-08-21,Georgia,4998,249630
2020-08-21,Grand Princess,3,103
2020-08-21,Guam,7,767
2020-08-21,Hawaii,46,6072
2020-08-21,Idaho,305,29364
2020-08-21,Illinois,8066,217345
2020-08-21,Indiana,3149,84317
2020-08-21,Iowa,1029,55331
2020-08-21,Kansas,426,36884
2020-08-21,Kentucky,864,42265
2020-08-21,Louisiana,4687,141720
2020-08-21,Maine,129,4286
2020-08-21,Maryland,3674,102899
2020-08-21,Massachusetts,8901,117962
2020-08-21,Michigan,6634,104618
2020-08-21,Minnesota,1799,68133
2020-08-21,Mississippi,2214,76323
2020-08-21,Missouri,1445,73929
2020-08-21,Montana,89,6216
2020-08-21,Nebraska,376,31626
2020-08-21,Nevada,1185,64433
2020-08-21,New Hampshire,428,7071
2020-08-21,New Jersey,15941,191955
2020-08-21,New Mexico,739,24095
2020-08-21,New York,32833,430860
2020-08-21,North Carolina,2494,157370
2020-08-21,North Dakota,132,9474
2020-08-21,Northern Mariana Islands,2,54
2020-08-21,Ohio,4149,113046
2020-08-21,Oklahoma,715,51746
2020-08-21,Oregon,414,24421
2020-08-21,Pennsylvania,7537,132417
2020-08-21,Puerto Rico,374,13014
2020-08-21,Rhode Island,1064,21022
2020-08-21,South Carolina,2459,110378
2020-08-21,South Dakota,159,10884
2020-08-21,Tennessee,1549,140844
2020-08-21,Texas,11766,590339
2020-08-21,Utah,383,48445
2020-08-21,Vermont,58,1541
2020-08-21,Virgin Islands,10,932
2020-08-21,Virginia,2436,110857
2020-08-21,Washington,1840,71007
2020-08-21,West Virginia,171,9077
2020-08-21,Wisconsin,1126,69059
2020-08-21,Wyoming,37,3524
2020-08-22,Alabama,2011,114809
2020-08-22,Alaska,31,5552
2020-08-22,American Samoa,0,0
2020-08-22,Arizona,4756,197895
2020-08-22,Arkansas,674,56199
2020-08-22,California,12131,667587
2020-08-22,Colorado,1918,54883
2020-08-22,Connecticut,4460,51519
2020-08-22,Delaware,613,16828
2020-08-22,Diamond Princess,0,49
2020-08-22,District of Columbia,604,13534
2020-08-22,Florida,10274,597597
2020-08-22,Georgia,5092,252222
2020-08-22,Grand Princess,3,103
2020-08-22,Guam,7,767
2020-08-22,Hawaii,47,6356
2020-08-22,Idaho,306,29659
2020-08-22,Illinois,8083,219701
2020-08-22,Indiana,3164,85317
2020-08-22,Iowa,1033,55996
2020-08-22,Kansas,426,37371
2020-08-22,Kentucky,872,43066
2020-08-22,Louisiana,4687,141720
2020-08-22,Maine,130,4318
2020-08-22,Maryland,3685,103523
2020-08-22,Massachusetts,8921,118127
2020-08-22,Michigan,6655,106044
2020-08-22,Minnesota,1807,68867
2020-08-22,Mississippi,2237,77268
2020-08-22,Missouri,1451,75235
2020-08-22,Montana,90,6376
2020-08-22,Nebraska,376,31780
2020-08-22,Nevada,1197,65069
2020-08-22,New Hampshire,429,7094
2020-08-22,New Jersey,15943,192510
2020-08-22,New Mexico,743,24302
2020-08-22,New York,32839,431543
2020-08-22,North Carolina,2521,158889
2020-08-22,North Dakota,135,9736
2020-08-22,Northern Mariana Islands,2,54
2020-08-22,Ohio,4180,114165
2020-08-22,Oklahoma,725,52599
2020-08-22,Oregon,417,24710
2020-08-22,Pennsylvania,7555,133160
2020-08-22,Puerto Rico,381,13282
2020-08-22,Rhode Island,1065,21022
2020-08-22,South Carolina,2493,111295
2020-08-22,South Dakota,160,11135
2020-08-22,Tennessee,1563,142083
2020-08-22,Texas,11919,594118
2020-08-22,Utah,385,48814
2020-08-22,Vermont,58,1553
2020-08-22,Virgin Islands,10,960
2020-08-22,Virginia,2443,112072
2020-08-22,Washington,1845,71471
2020-08-22,West Virginia,177,9185
2020-08-22,Wisconsin,1131,70009
2020-08-22,Wyoming,37,3543
2020-08-23,Alabama,2013,115485
2020-08-23,Alaska,32,5619
2020-08-23,American Samoa,0,0
2020-08-23,Arizona,4771,198103
2020-08-23,Arkansas,687,56574
2020-08-23,California,12153,672383
2020-08-23,Colorado,1918,55143
2020-08-23,Connecticut,4460,51519
2020-08-23,Delaware,614,16895
2020-08-23,Diamond Princess,0,49
2020-08-23,District of Columbia,604,13590
2020-08-23,Florida,10325,600571
2020-08-23,Georgia,5132,253949
2020-08-23,Grand Princess,3,103
2020-08-23,Guam,7,820
2020-08-23,Hawaii,47,6600
2020-08-23,Idaho,307,29845
2020-08-23,Illinois,8089,221594
2020-08-23,Indiana,3176,85932
2020-08-23,Iowa,1037,56446
2020-08-23,Kansas,426,37641
2020-08-23,Kentucky,872,43066
2020-08-23,Louisiana,4746,142943
2020-08-23,Maine,131,4336
2020-08-23,Maryland,3691,104102
2020-08-23,Massachusetts,8921,118237
2020-08-23,Michigan,6659,106808
2020-08-23,Minnesota,1813,69584
2020-08-23,Mississippi,2240,77894
